category,taste_level,service_level,name,level,price,env_level,lon,comments,shop_id,address,lat,tags,open_time
深圳餐厅|南油|火锅,7.0,7.0,火凤凰鸡煲王,准四星商户,39,6.9,113.929719,9条评论,18093839,南油B区69栋1楼(后海派出所北边10米),22.510771,,17:00-03:00
深圳餐厅|西丽|火锅,7.0,7.0,鸡煲王跳跳蛙(西丽店),准四星商户,,6.8,113.96324,2条评论,13885140,珠光路珠光村东区1-1栋,22.56994,,尚无营业时间
深圳餐厅|科技园|火锅|涮涮锅,7.0,7.0,食悦涮涮锅,准四星商户,,7.0,113.94564,1条评论,65966568,朗山二路3号,22.559207,,尚无营业时间
深圳餐厅|白石洲|火锅,7.0,7.1,十里飘香,准四星商户,55,7.0,113.969535,1条评论,66515721,白石洲沙河街145号,22.548546,,16:00-03:00 周一至周日
深圳餐厅|南头|火锅,7.0,6.9,潮旺小沙牛火锅,准四星商户,47,7.0,113.918782,2条评论,8734616,南新路2032号-6铺(南新路与学府路交汇处),22.528668,,尚无营业时间
深圳餐厅|蛇口|火锅|牛肉火锅,7.0,7.0,贵州牛肉店,准四星商户,,7.0,113.916627,2条评论,67452241,兴华路37号,22.483957,,尚无营业时间
深圳餐厅|白石洲|火锅,7.1,7.1,南国风味,准四星商户,,7.1,113.971669,1条评论,57457461,白石洲塘头1坊3号,22.539536,,10:00-24:00
深圳餐厅|蛇口|火锅,7.2,7.0,幸福滋味,准四星商户,,7.1,113.929698,3条评论,23106730,蛇口新街合兴大厦88号,22.487098,,尚无营业时间
深圳餐厅|南山区|火锅,6.8,6.8,筋头巴脑一锅香(筋头巴脑一锅香),三星商户,55,6.8,113.94377,1条评论,32697116,科苑南路(小肥羊),22.50425,,07。00
深圳餐厅|白石洲|火锅,7.1,7.1,嘻鸭涂,准四星商户,,7.1,113.97062,1条评论,21855197,白石路与深湾二路交汇处(蛇口线红树湾D出口),22.52957,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.1,草原兄妹商贸有限公司,准四星商户,,7.1,113.9536,1条评论,58322364,西丽镇鼎新大厦东座509,22.58133,,尚无营业时间
深圳餐厅|蛇口|火锅,7.0,6.9,田园猪肚鸡,准四星商户,77,6.9,113.92731,1条评论,48339515,招商路米兰公寓,22.49127,,尚无营业时间
深圳餐厅|南油|火锅,7.1,7.0,福禄王鸡煲,准四星商户,,7.0,113.93058,7条评论,17709459,华明路(蔚蓝海岸，后海大道),22.50856,,每天 16:00 - 03:00
深圳餐厅|南头|火锅,7.4,7.4,跳跳蛙火锅连锁店,准四星商户,,7.4,113.9164707919734,1条评论,67980187,学府路,22.52848560179287,,尚无营业时间
深圳餐厅|西丽|川菜|川菜/家常菜,7.2,7.0,巴蜀村,准四星商户,,6.9,113.976248,2条评论,10622737,龙井第二工业区(近金丰大厦),22.55995,,尚无营业时间
深圳餐厅|南油|火锅,7.1,7.1,沁海源椰子鸡火锅,准四星商户,,7.1,113.921715,1条评论,68334659,南海大道1187号附近,22.518512,,尚无营业时间
深圳餐厅|西丽|火锅|鱼火锅,7.0,7.0,荆楚柴火菜,准四星商户,55,7.0,113.94784,1条评论,20868329,西丽石鼓路往北石岭工业区(最熊猫KTV西侧对面),22.585116,,晚市宵夜 16:30-03:00 周一至周日
深圳餐厅|南山区|火锅|鱼火锅,7.1,7.1,渔羊鲜坊鱼火锅,准四星商户,38,7.1,113.972135,1条评论,67378666,白石洲华夏街4号,22.538924,,尚无营业时间
深圳餐厅|蛇口|川菜|川菜/家常菜,6.6,6.5,西南饭店(蛇口太子路店),准四星商户,58,6.4,113.916036,45条评论,523103,蛇口太子路83号,22.48735,回头客(4)|味道赞(7)|环境优雅(5)|服务热情(4)|火锅(3)|午餐(3),17:00——23:00
深圳餐厅|前海|火锅,6.8,7.4,黄记煌三汁焖锅(西站前路店),准四星商户,79,7.1,113.90849,1条评论,21277212,西站前路,22.5242,,尚无营业时间
深圳餐厅|西丽|火锅|牛肉火锅,7.2,7.2,东北锅烙,准四星商户,20,7.2,113.951633,2条评论,32758844,留仙大道5052号,22.581052,,10:00-24:00
深圳餐厅|南山区|火锅,6.9,6.9,二郎田鸡(前海店),三星商户,57,6.9,113.891244,2条评论,50309034,前海路丽湾大厦1楼213-214号,22.495729,,尚无营业时间
深圳餐厅|科技园|火锅,7.2,7.2,起点咖啡,准四星商户,,7.2,113.94749,1条评论,6754297,高新南七道2号数字技术园A3栋5楼,22.53337,,9:00—20:30
深圳餐厅|南山中心区|火锅|涮涮锅,6.8,6.7,金本/京本台湾(深圳店),准四星商户,86,7.0,113.934031,135条评论,50371257,海德三道天利名城4楼地铁,22.518604,牛肉赞(9)|点心好(11)|菜品不错(13)|味道赞(17)|分量足(6)|环境优雅(13)|服务热情(12)|性价比高(10)|朋友聚餐(3),尚无营业时间
深圳餐厅|前海|火锅,7.3,7.2,星记鸡鹅煲店,准四星商户,,6.9,113.917805,2条评论,27421163,学府路174—1号,22.528299,,17:00-24:00
深圳餐厅|海岸城|火锅|牛肉火锅,7.5,8.0,老車家,准四星商户,23,7.8,113.938041,34条评论,68966290,海岸城东座132,22.51815,,09:00-21:00 周一至周日
深圳餐厅|科技园|火锅,7.4,7.1,春禾园猪肚鸡,准四星商户,68,7.1,113.944821,50条评论,13808904,科发路5号2楼,22.542871,,尚无营业时间
深圳餐厅|前海|火锅|涮涮锅,7.4,7.7,吖呣吖咪涮涮锅(南山店),四星商户,56,7.7,113.914204,254条评论,19451165,前海路与学府路交汇处前海购物中心一楼,22.528589,回头客(9)|菜品不错(17)|饮品赞(4)|点心好(3)|性价比高(18)|味道赞(14)|服务热情(26)|环境优雅(15)|价格实惠(7),11:00-22:30
深圳餐厅|西丽|小吃快餐,7.4,7.1,猪肚鸡养生砂锅粥,准四星商户,57,7.0,113.984376,302条评论,2479261,龙珠七路42-44号中爱花园大门口(近桃源村小北门),22.561086,回头客(19)|肉类好(8)|分量足(14)|味道赞(53)|性价比高(18)|环境优雅(8)|服务热情(17)|煲仔饭(31)|火锅(5)|价格高(6),9:00-2:00
深圳餐厅|白石洲|火锅,7.4,7.8,隐林椰子鸡音乐餐厅,四星商户,47,7.6,113.969108,44条评论,56565939,沙河街118-10号(凯盛经济酒店斜对面百姓大药房右转，杨明宇黄焖鸡饭店旁),22.547185,,2050餐厅
深圳餐厅|南油|火锅,7.4,6.8,二郎田鸡(桂庙路店),准四星商户,56,6.9,113.924226,223条评论,2633161,桂庙路南山大道卫庙路口(光彩新天地进门左手边),22.524273,回头客(14)|肉类好(3)|味道赞(39)|性价比高(15)|服务热情(14)|价格实惠(4)|火锅(31)|环境一般(4)|午餐(3)|分量少(10),10：30-02：00
深圳餐厅|南头|火锅|牛肉火锅,7.3,7.4,聚德轩汕头牛肉店,准四星商户,79,7.4,113.913452,41条评论,67888070,南山学府路绿海名都学府路264号(绿海名都南门隔壁),22.528309,,"全天 周一,周日"
深圳餐厅|南山区|火锅|涮涮锅,8.3,8.4,九签九砂锅串串香&Upstair,四星商户,117,8.3,113.940801,53条评论,66609435,蛇口中心路卓越维港北区一楼2122号(大新银行旁，太古城斜对面),22.497705,回头客(4)|味道赞(16)|环境优雅(9)|服务热情(10)|火锅(10)|午餐(4),10:30-0:00 周一至周日
深圳餐厅|科技园|火锅,7.4,7.7,巴蜀渔村川菜plus三汁焖锅(科技园店),准四星商户,55,7.8,113.943395,68条评论,45337244,深南大道科技园文化广场B1楼(深大地铁口A3出口，公交科技园站),22.540841,分量足(5)|菜品不错(6)|味道赞(14)|环境优雅(9)|服务热情(15)|性价比高(6)|体验好(3),10：00-22：00
深圳餐厅|蛇口|烧烤,7.9,8.0,汉釜宫韩式自助烤肉火锅(蛇口店),四星商户,54,7.7,113.928631,50条评论,56830787,渔村路与南水路交汇处（曙光花园西门正对面）德隆广场2楼,22.487069,,尚无营业时间
深圳餐厅|南山中心区|火锅|牛肉火锅,8.2,8.2,牛源地牛肉火锅,四星商户,76,8.2,113.940911,13条评论,73541369,中心路3019君尚4F(耐克旁),22.506449,,10:30-22:30 周一至周日
深圳餐厅|科技园|火锅,7.6,7.4,好伙夫菌汤鸡,准四星商户,57,7.6,113.94354,49条评论,66329673,科苑路15号科兴科学园B栋G层16E,22.549093,,尚无营业时间
深圳餐厅|前海|火锅,7.7,7.4,原味功夫椰子鸡(南山店),准四星商户,81,7.5,113.92424,442条评论,3295903,南山大道桃苑公寓28号(南山医院加油站旁),22.528646,回头客(23)|味道赞(69)|菜品不错(8)|服务热情(52)|性价比高(26)|环境优雅(15)|价格实惠(12)|体验好(12)|椰子鸡(69),一品锅食府
深圳餐厅|西丽|火锅,6.9,7.0,原味主张椰子鸡(悦方广场店),准四星商户,92,7.5,113.94585,102条评论,23509059,西丽留仙大道悦方广场二楼(地铁环中线留仙洞站B出口),22.58111,回头客(8)|分量足(5)|味道赞(7)|服务热情(15)|性价比高(7)|环境优雅(7)|体验好(5)|椰子鸡(21)|煲仔饭(19)|午餐(5),尚无营业时间
深圳餐厅|南油|火锅|四川火锅,7.3,8.0,老石火锅,四星商户,94,8.0,113.9242,75条评论,66161258,南山大道跃华园二楼，紧邻南航公司,22.52597,菜品不错(4)|味道赞(7)|环境优雅(13)|服务热情(6)|火锅(22)|午餐(4),10:00-00:30 周一至周日
深圳餐厅|蛇口|火锅|四川火锅,7.3,7.6,自在火锅,准四星商户,124,8.3,113.915802,583条评论,57487244,望海路1128号海上世界广场船尾广场B区1栋209，308铺,22.481996,回头客(29)|上菜快(4)|约会圣地(3)|高大上(6)|分量足(8)|味道赞(90)|菜品不错(27)|环境优雅(74)|服务热情(66)|性价比高(31),尚无营业时间
深圳餐厅|南头|火锅,7.6,7.3,祥和明兴清远鸡煲,准四星商户,63,7.1,113.917495,40条评论,5659174,南头街100-7-8号(近大新小学),22.536395,,晚市和宵夜 16:00-04:00 周一至周日
深圳餐厅|南头|粤菜|客家菜,7.0,6.8,何福记猪肚鸡养生锅汤(学府路店),准四星商户,63,6.9,113.919017,67条评论,2938750,学府路164号仓前锦福苑02栋1楼(近南山湘鄂情),22.528311,回头客(4)|味道赞(12)|服务热情(4)|体验好(4)|煲仔饭(17)|午餐(5),10:00-22:30
深圳餐厅|白石洲|火锅,7.1,6.7,顺鑫羊蝎子火锅(白石洲店),准四星商户,111,6.6,113.96706,38条评论,19699305,沙河街道石洲中路40号(木屋烧烤旁边),22.53318,,尚无营业时间
深圳餐厅|南油|火锅,7.3,7.4,火财神柴火灶,准四星商户,63,7.1,113.928927,115条评论,59440345,南油B区，登良粤海龙城路与南商路交汇处，龙珠阁102(龙城超市),22.512155,肉类好(4)|菜品不错(3)|味道赞(17)|环境优雅(4)|服务热情(23)|性价比高(5),11:30-2:00 周一至周日
深圳餐厅|白石洲|火锅,7.3,7.2,味道农家鸡煲王(白石洲店),准四星商户,38,7.0,113.968721,32条评论,21922556,沙河街B-1F06冯氏牛将军百姓火锅隔壁(原吉利烧烤吧),22.545952,,17:00~03:00
深圳餐厅|西丽|火锅,7.3,7.1,黄记煌三汁焖锅(西丽店),准四星商户,83,7.2,113.951310000108,149条评论,5505547,留仙大道366大街新华大厦2栋2号铺(西近丽地铁站F出口),22.5822900000148,回头客(6)|味道赞(16)|服务热情(16)|性价比高(4)|环境优雅(4)|朋友聚餐(4)|火锅(7)|分量少(6)|价格高(4),10:00--22:00
深圳餐厅|南头|火锅,7.7,7.5,重庆鸡公煲(南新路店),准四星商户,40,6.8,113.91845,222条评论,8064671,南新路南新大厦对面(田厦村公交站台旁),22.529931,回头客(24)|肉类好(6)|分量足(8)|味道赞(54)|价格实惠(11)|性价比高(14)|服务热情(21)|体验好(5)|环境一般(10)|午餐(6),尚无营业时间
深圳餐厅|白石洲|火锅,7.3,7.1,黄记煌三汁焖锅(京基百纳店),准四星商户,99,7.2,113.9680359579054,666条评论,5685173,白石路168号京基百纳广场2楼L2-47号,22.531085225109642,回头客(22)|约会圣地(5)|肉类好(10)|味道赞(58)|环境优雅(31)|服务热情(62)|性价比高(24)|体验好(8)|朋友聚餐(4),10:00--22:00
深圳餐厅|白石洲|火锅|四川火锅,6.4,5.9,成都伙串串,三星商户,58,6.4,113.967042,112条评论,67443704,石洲中路162号(深圳市南山中英文学校对面),22.537972,,12:00-00:00 周一至周日
深圳餐厅|南山中心区|火锅|猪肚鸡,7.0,6.8,福满记猪肚鸡靓汤馆(南光路店),准四星商户,65,6.8,113.927092,49条评论,4197963,南光路65-17号(近鸿瑞花园东门、左面有一个咖啡饮茶且在缤纷假日酒店后面),22.521384,,11:00-23:00
深圳餐厅|西丽|火锅,7.7,7.7,谭记新三汁焖锅(西丽总店),四星商户,62,7.6,113.953835,400条评论,5716846,沙河西路九祥岭公交站台旁,22.583756,回头客(22)|味道赞(51)|价格实惠(23)|服务热情(59)|性价比高(19)|环境优雅(14)|体验好(4)|朋友聚餐(3)|午餐(10)|火锅(8),10:00-22:30 周一至周日
深圳餐厅|南山区|火锅|牛肉火锅,7.2,7.1,佳佳膳鲜牛肉店,准四星商户,,6.7,113.98374,11条评论,66972794,龙珠大道香榭峰景苑内,22.559504,,全天 周一至周日
深圳餐厅|南头|火锅,7.4,6.6,火胖子肥肠煲(南新店),准四星商户,50,6.4,113.918977,286条评论,2309506,南新路2056号南新大厦一楼(近温莎酒店),22.530095,回头客(11)|上菜快(3)|分量足(16)|味道赞(52)|菜品不错(7)|服务热情(17)|性价比高(5)|朋友聚餐(6)|请客(5)|深夜食堂(3),10:00-2:00
深圳餐厅|白石洲|火锅,7.4,7.5,佳味园猪肚鸡,准四星商户,50,7.0,113.967632,18条评论,45331104,东一坊194号,22.535774,,尚无营业时间
深圳餐厅|蛇口|火锅,7.4,7.2,一品锅(南山店),准四星商户,74,7.2,113.924091,93条评论,4736980,南山大道桃苑公寓28号(南山医院加油站旁),22.528199,回头客(5)|味道赞(18)|性价比高(7)|环境优雅(5)|服务热情(4)|价格实惠(3)|体验好(3)|火锅(4)|分量少(4),11：30-23：20
深圳餐厅|蛇口|火锅,7.7,7.2,宝成顺清远脆香鸡煲,准四星商户,27,7.3,113.93508,9条评论,69460430,后海大道蛇口街渔村路东角头工业区A1栋105号(即栖游记小区对面),22.488225,,午市、晚市、宵夜 11:00-02:00 周一至周日
深圳餐厅|华侨城|火锅,7.1,7.2,南派?老陈秘制?牛羊蝎子(暖羊羊光侨店),准四星商户,40,7.2,113.987137,5条评论,21752819,华侨城光侨街(深圳海斗润滑科技有限公司旁),22.533826,,百事谐美
深圳餐厅|白石洲|火锅,7.6,7.6,金潮轩火锅城,准四星商户,98,8.0,113.966377,305条评论,17820993,深南大道国际市长交流中心1楼(金晖酒店内),22.538599,回头客(14)|点心好(14)|分量足(10)|性价比高(31)|环境优雅(27)|味道赞(20)|服务热情(31)|菜品不错(3)|体验好(7)|自助餐(63),12:00-次日3:00
深圳餐厅|南头|火锅|牛肉火锅,7.8,7.4,一品香牛庄,准四星商户,52,7.6,113.924967,33条评论,59169873,玉泉路89号(玉泉路口公交车站后面),22.546002,,早上到凌晨 10:30-03:00 周一至周日
深圳餐厅|南山中心区|火锅|四川火锅,7.3,7.2,大舍火锅店,准四星商户,84,7.3,113.92326,23条评论,67807398,南山大道1122号南油第四工业区(南山派出所斜对面),22.521729,,10:00-23:30 周一至周日
深圳餐厅|南山区|火锅,7.3,7.4,山清缘,准四星商户,86,7.5,113.988727,7条评论,67800285,塘朗水木丹华裙楼8号铺(塘朗村口公交站前50米),22.591606,,10:00-22:00 周一至周日
深圳餐厅|南山区|火锅|牛肉火锅,7.4,7.5,乃古潮州牛肉店,准四星商户,80,7.5,113.986527,32条评论,58409785,西丽街道塘朗村塘兴路21号102,22.589638,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.3,华鑫驴庄,准四星商户,,7.3,113.958531,5条评论,69284251,西丽珠光北路公交站旁(深伟成石材旁),22.578684,,尚无营业时间
深圳餐厅|白石洲|火锅,7.2,7.9,筷子一堂·鱼鲜馆,准四星商户,93,7.6,113.970054,50条评论,66804605,京基百纳一楼L1-39,22.530369,味道赞(10)|环境优雅(4)|服务热情(6)|火锅(12)|分量少(3)|价格高(3),10:00-22:00 周一至周日
深圳餐厅|蛇口|火锅,7.6,7.5,有园酒店HUB餐厅,四星商户,46,8.0,113.920519,40条评论,8043350,南海大道1113-1115号花样年美年广场内,22.502831,回头客(4)|分量足(3)|味道赞(8)|环境优雅(10)|服务热情(8)|性价比高(3)|午餐(3),尚无营业时间
深圳餐厅|前海|火锅|四川火锅,7.2,7.3,重庆秦妈火锅(前海店),准四星商户,70,7.4,113.906065,8条评论,66913038,月亮湾大道桂湾三路龙海家园B区72-73号,22.534797,,尚无营业时间
深圳餐厅|南头|火锅,7.2,7.2,尚上捞欢乐时尚火锅店,准四星商户,50,7.2,113.918862,5条评论,69438138,关口路46-14号，东方美地苑,22.537672,,晚市 17:00-22:00 周一至周日;午市 10:00-13:00 周一至周日
深圳餐厅|南油|火锅|猪肚鸡,7.5,7.3,金鼎泰渔庄,准四星商户,73,7.1,113.923711,41条评论,4539724,创业路中兴工业城1栋1楼3-4铺(崇尚百货对面),22.516754,,尚无营业时间
深圳餐厅|前海|火锅|鱼火锅,7.5,7.2,湘赣木桶之家,准四星商户,11,7.2,113.916516,3条评论,35786995,德馨街亿店通便利店对面,22.519579,,尚无营业时间
深圳餐厅|南山中心区|火锅,7.1,7.1,原味主张(益田假日天地店),准四星商户,,7.1,113.9756317,1条评论,21122773,益田假日,22.53699112,,尚无营业时间
深圳餐厅|西丽|粤菜|客家菜,6.9,6.9,养生猪肚鸡靓汤馆(珠光店),准四星商户,65,7.0,113.959472,47条评论,4590272,西丽镇珠光路珠光万家对面,22.571364,回头客(4)|分量足(3)|味道赞(6)|服务热情(4)|椰子鸡(6)|煲仔饭(4),尚无营业时间
深圳餐厅|蛇口|火锅|四川火锅,7.1,7.0,串串香,准四星商户,,7.0,113.930534,6条评论,66437826,渔村路141号,22.489267,,尚无营业时间
深圳餐厅|南山区|火锅|老北京火锅,7.0,7.0,草原牧羊人,准四星商户,,7.0,113.927208,2条评论,58412360,南头街道桃园路田厦国际中心(新桃园酒店东),22.532528,,尚无营业时间
深圳餐厅|西丽|火锅,7.4,7.1,养生猪肚鸡靓汤馆(龙珠店),准四星商户,48,7.1,113.984374,51条评论,18344287,龙珠七路46号,22.56108,,10：00~次日02:00
深圳餐厅|南油|火锅|涮涮锅,7.4,7.4,台湾锅神涮涮锅(百富大厦店),准四星商户,75,7.4,113.925213,67条评论,18667890,南海大道109号百富大厦(南油大厦对面),22.510578,味道赞(3)|服务热情(12)|性价比高(3)|环境优雅(3)|火锅(16)|江河湖海鲜(9)|价格高(3),尚无营业时间
深圳餐厅|南山区|火锅,7.1,7.1,肥味羊火锅城,准四星商户,,7.1,113.926109,1条评论,65213100,岁宝百货2楼,22.523985,,尚无营业时间
深圳餐厅|南油|火锅,7.1,7.1,南山店,准四星商户,,7.1,113.92426,1条评论,43883002,登良路23号汉京大厦2/3层,22.51165,,尚无营业时间
深圳餐厅|西丽|火锅,7.1,7.1,一品香鸡煲,准四星商户,,7.1,113.952204,1条评论,20745440,西丽南路,22.573987,,尚无营业时间
深圳餐厅|南油|火锅,7.1,7.1,都市生活体验馆,准四星商户,,7.1,113.931536,1条评论,21919113,文心2路海印长城2期13栋2H室,22.519735,,尚无营业时间
深圳餐厅|蛇口|火锅,7.1,7.1,盛世香辣虾,准四星商户,63,7.1,113.92481,6条评论,24760871,蛇口公园南路七天酒店楼下,22.48719,,17：00~24:00
深圳餐厅|前海|火锅|四川火锅,7.1,7.1,丰品串串香,准四星商户,,7.1,113.917405,1条评论,18011413,学府路西华花园3栋104(学府路七天酒店对面),22.528397,,尚无营业时间
深圳餐厅|西丽|火锅,7.1,7.1,鲁丰肥牛火锅,准四星商户,34,7.1,113.948217,1条评论,56975239,石鼓路4001-12号(石鼓路与同沙路交叉口的西北角，嘉隆百货对面，最熊猫KTV西侧),22.58442,,尚无营业时间
深圳餐厅|蛇口|火锅,6.9,7.0,好味家食府,准四星商户,,6.9,113.925643920898,3条评论,4121855,蛇口43区46号(汽车站对面),22.505069732666,,尚无营业时间
深圳餐厅|科技园|火锅,7.1,7.1,郭场鸡火锅,准四星商户,,7.1,113.948432,1条评论,68930030,西丽街道松坪山乌石头路13-7-2,22.560712,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,6.8,6.8,旺角猪肚鸡,准四星商户,,6.8,113.96891,1条评论,63660445,白石洲白石街东四坊17栋101号,22.53232,,尚无营业时间
深圳餐厅|南头|火锅|鱼火锅,7.4,7.1,洞庭石锅鱼(马家龙店),准四星商户,43,7.0,113.927988,80条评论,21284503,马家龙艺园路104号(原洞庭情),22.549004,,11:00-14:00;17:00-22:00
深圳餐厅|南头|火锅|鱼火锅,7.4,7.1,洞庭石锅鱼(马家龙店),准四星商户,43,7.0,113.927988,80条评论,21284503,马家龙艺园路104号(原洞庭情),22.549004,,11:00-14:00;17:00-22:00
深圳餐厅|南头|火锅|鱼火锅,7.4,7.1,洞庭石锅鱼(马家龙店),准四星商户,43,7.0,113.927988,80条评论,21284503,马家龙艺园路104号(原洞庭情),22.549004,,11:00-14:00;17:00-22:00
深圳餐厅|南头|火锅|鱼火锅,7.4,7.1,洞庭石锅鱼(马家龙店),准四星商户,43,7.0,113.927988,80条评论,21284503,马家龙艺园路104号(原洞庭情),22.549004,,11:00-14:00;17:00-22:00
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|南山区|自助餐,6.7,6.7,汤响自助回转火锅百汇(桃源村店),三星商户,48,6.5,113.98431163719303,30条评论,67380839,桃源村龙珠七路57号岁宝百货负一楼,22.55759259047408,,尚无营业时间
深圳餐厅|白石洲|火锅,6.8,6.8,重庆毛哥老鸭汤,三星商户,40,6.8,113.96822,1条评论,58777324,沙河街道下白石新村,22.543017,,尚无营业时间
深圳餐厅|前海|火锅,7.3,7.3,全鸿顺,准四星商户,,7.3,113.92063,1条评论,47904924,学府路,22.52738,,尚无营业时间
深圳餐厅|西丽|火锅|牛肉火锅,7.3,7.3,王者牛香,准四星商户,,7.3,113.95692679812596,1条评论,66075508,西丽街道九祥岭东区底商,22.584019957676876,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.5,椰竹风,准四星商户,57,7.2,113.968448,15条评论,48057638,平山一路20号,22.585623,,尚无营业时间
深圳餐厅|白石洲|火锅|鱼火锅,7.2,7.1,大耳朵石锅鱼,准四星商户,52,7.1,113.968585,34条评论,20626663,白石街2168-18号,22.531604,,尚无营业时间
深圳餐厅|南头|火锅,7.3,7.3,黄记煌,准四星商户,68,7.3,113.9158366,5条评论,23678881,前海路大新地铁站D出口,22.5318544,,尚无营业时间
深圳餐厅|南头|火锅,7.3,7.3,王氏美味园,准四星商户,20,7.1,113.923872,4条评论,45618570,玉泉路142号,22.546573,,"晚市，宵夜 17:00-00:30 周一,周日"
深圳餐厅|蛇口|火锅,7.6,7.6,我家壹鸽,准四星商户,57,7.6,113.934921,8条评论,69668403,蛇口街道渔村路东角头工业区A1栋104,22.488295,,尚无营业时间
深圳餐厅|西丽|火锅|鱼火锅,6.9,7.0,顺水鱼馆(西丽店),准四星商户,88,6.8,113.951199,50条评论,22388795,西丽366大街嘉兴苑A座一楼(湖南大碗菜对面),22.581341,回头客(3)|菜品不错(4)|味道赞(7)|服务热情(10)|环境优雅(3)|体验好(3)|火锅(6)|水煮鱼(6)|烤鱼(3)|价格高(3),10:00—22:00
深圳餐厅|白石洲|火锅|鱼火锅,7.0,6.7,九门寨石锅鱼(白石洲店),准四星商户,51,6.7,113.968594,20条评论,13736912,沙河工业区12栋5号商铺君爵桌球俱乐部楼下,22.545245,,11:00-21:00 周一至周四
深圳餐厅|前海|火锅,7.4,7.3,青记汕头牛肉店,准四星商户,59,7.3,113.91303,12条评论,24983841,南新路南山村中侨综合楼104号,22.513081,,尚无营业时间
深圳餐厅|南山区|火锅|四川火锅,7.3,7.3,重庆九龙坡老院子火锅,准四星商户,60,7.3,113.919809,1条评论,72451627,商乐街181号(北京餐厅旁),22.487062,,午市夜市 10:00-00:00 周一至周日
深圳餐厅|南油|火锅,7.2,7.1,汕头苏记黄牛肉火锅店,准四星商户,50,6.9,113.913879,6条评论,62987729,南山街道南新路1037号,22.51443,,尚无营业时间
深圳餐厅|前海|火锅|牛肉火锅,7.2,7.3,潮悦鲜牛肉,准四星商户,51,7.2,113.919147,4条评论,66015211,南新路2024-1号,22.527136,,晚餐 09:00-21:00 周一至周日
深圳餐厅|白石洲|火锅|牛肉火锅,7.7,7.3,潮味园潮汕牛肉店,准四星商户,60,6.9,113.97186,2条评论,69520997,华夏路9号,22.53886,,尚无营业时间
深圳餐厅|蛇口|火锅|牛肉火锅,7.0,7.0,潮汕牛厨牛肉店,准四星商户,51,7.1,113.923886,16条评论,66264082,蛇口街道商乐街18号,22.486876,,尚无营业时间
深圳餐厅|西丽|火锅|老北京火锅,5.8,6.0,老北京火锅(西丽店),二星商户,87,6.2,113.950249,36条评论,18636494,同沙路旺棠工业区8号楼1层2号铺(366大街北门对面-好美商务酒店旁),22.584323,,11:00-24:00
深圳餐厅|华侨城|火锅|牛肉火锅,6.5,6.3,潮汕名牛火锅,三星商户,80,6.9,113.978192,12条评论,69230953,华侨城侨城西街欢乐谷对面,22.53756,,尚无营业时间
深圳餐厅|南头|火锅,7.9,8.2,旺海潮汕牛肉店,四星商户,69,7.8,113.917472,121条评论,24920187,南头街西路旺海怡苑首层100号(近大新小学),22.5365,牛肉赞(18)|分量足(6)|味道赞(17)|环境优雅(7)|服务热情(31)|性价比高(6)|体验好(6)|火锅(6),11:00-03:00
